customer_id,age,gender,region,membership_tier,signup_date
CUST05729,39,Female,North,Bronze,2021-01-05 18:33:00
CUST05730,37,Female,Central,Silver,2020-12-09 03:31:00
CUST05731,36,Male,East,Bronze,2021-01-31 19:09:00
CUST05732,38,Female,Central,Silver,2021-11-22 14:59:00
CUST05733,50,Male,East,Gold,2022-03-08 14:07:00
CUST05734,35,Male,North,Bronze,2020-05-15 10:15:00
CUST05735,31,Male,Central,Gold,2022-01-19 04:15:00
CUST05736,34,Female,Central,Platinum,2022-10-03 06:50:00
CUST05737,44,Female,South,Bronze,2022-04-08 01:22:00
CUST05738,54,Female,West,Gold,2020-05-01 15:51:00
CUST05739,30,Male,Central,Bronze,2020-07-22 16:05:00
CUST05740,39,Male,East,Bronze,2021-10-19 16:36:00
CUST05741,42,Female,West,Silver,2022-12-26 16:25:00
CUST05742,26,Male,North,Gold,2021-02-16 09:20:00
CUST05743,38,Female,West,Bronze,2020-10-05 14:48:00
CUST05744,20,Female,South,Bronze,2021-02-10 09:40:00
CUST05745,18,Female,North,Platinum,2022-05-24 12:27:00
CUST05746,42,Female,Central,Gold,2022-02-12 02:31:00
CUST05747,33,Female,North,Bronze,2020-02-19 15:06:00
CUST05748,40,Female,North,Silver,2021-10-21 17:30:00
CUST05749,37,Female,South,Bronze,2022-03-08 09:31:00
CUST05750,26,Male,East,Bronze,2021-08-12 21:44:00
CUST05751,37,Female,North,Silver,2020-04-23 16:53:00
CUST05752,23,Male,East,Silver,2020-03-27 06:05:00
CUST05753,54,Male,West,Bronze,2021-09-21 18:47:00
CUST05754,21,Male,South,Gold,2020-12-22 20:20:00
CUST05755,35,Male,Central,Bronze,2020-04-09 17:01:00
CUST05756,25,Female,North,Silver,2020-04-07 09:24:00
CUST05757,44,Female,East,Bronze,2021-01-21 11:34:00
CUST05758,34,Male,North,Silver,2020-04-18 21:55:00
CUST05759,31,Male,South,Bronze,2022-06-08 23:32:00
CUST05760,48,Female,Central,Silver,2022-12-10 05:32:00
CUST05761,38,Female,West,Silver,2022-01-30 21:44:00
CUST05762,44,Female,West,Bronze,2020-04-02 06:06:00
CUST05763,26,Male,East,Bronze,2022-07-26 05:57:00
CUST05764,21,Female,West,Silver,2021-03-30 22:20:00
CUST05765,39,Female,East,Bronze,2020-05-30 22:13:00
CUST05766,34,Male,Central,Silver,2022-10-12 06:36:00
CUST05767,45,Male,North,Silver,2020-02-02 01:59:00
CUST05768,37,Male,South,Silver,2022-02-21 06:57:00
CUST05769,40,Male,Central,Platinum,2020-08-27 09:00:00
CUST05770,18,Other,Central,Silver,2021-05-08 21:52:00
CUST05771,60,Male,West,Gold,2021-11-09 05:24:00
CUST05772,36,Male,West,Gold,2021-04-13 11:58:00
CUST05773,46,Male,South,Platinum,2022-04-04 01:09:00
CUST05774,27,Male,North,Bronze,2020-10-18 19:15:00
CUST05775,41,Female,Central,Gold,2021-06-13 13:43:00
CUST05776,22,Male,West,Platinum,2021-09-27 06:56:00
CUST05777,43,Female,Central,Bronze,2021-07-13 13:44:00
CUST05778,33,Male,North,Bronze,2020-01-22 13:52:00
CUST05779,38,Female,East,Platinum,2022-04-28 12:17:00
CUST05780,46,Female,North,Silver,2021-01-24 15:16:00
CUST05781,23,Female,Central,Bronze,2020-01-23 20:44:00
CUST05782,29,Female,Central,Gold,2022-03-21 01:44:00
CUST05783,43,Female,South,Bronze,2022-07-09 04:42:00
CUST05784,63,Male,Central,Bronze,2021-04-02 02:40:00
CUST05785,36,Female,West,Silver,2020-08-23 03:10:00
CUST05786,45,Female,South,Silver,2022-09-28 02:11:00
CUST05787,36,Female,Central,Gold,2021-11-02 05:47:00
CUST05788,61,Male,North,Silver,2021-06-10 21:45:00
CUST05789,18,Male,Central,Gold,2022-03-27 09:34:00
CUST05790,39,Female,North,Bronze,2021-08-10 09:54:00
CUST05791,18,Male,North,Silver,2021-06-20 03:48:00
CUST05792,18,Male,Central,Bronze,2020-09-02 12:52:00
CUST05793,41,Male,North,Bronze,2021-02-18 02:35:00
CUST05794,39,Female,East,Gold,2022-10-17 06:08:00
CUST05795,34,Other,South,Bronze,2022-11-28 01:30:00
CUST05796,36,Female,Central,Gold,2022-09-08 03:07:00
CUST05797,75,Male,East,Bronze,2021-04-14 01:53:00
CUST05798,34,Male,North,Bronze,2022-03-06 05:05:00
CUST05799,44,Male,North,Bronze,2020-05-19 07:27:00
CUST05800,30,Female,South,Gold,2022-01-30 14:47:00
CUST05801,41,Female,East,Bronze,2020-10-20 14:38:00
CUST05802,35,Male,East,Silver,2020-03-26 21:59:00
CUST05803,33,Female,Central,Silver,2022-10-29 06:49:00
CUST05804,59,Female,North,Bronze,2021-03-07 23:20:00
CUST05805,52,Male,West,Silver,2020-03-31 18:00:00
CUST05806,39,Male,Central,Silver,2020-11-09 10:55:00
CUST05807,18,Other,Central,Platinum,2021-05-29 05:22:00
CUST05808,33,Male,Central,Bronze,2022-08-05 06:57:00
CUST05809,70,Female,South,Bronze,2020-04-26 12:24:00
CUST05810,35,Male,South,Bronze,2020-11-10 09:32:00
CUST05811,51,Female,Central,Silver,2020-05-11 07:11:00
CUST05812,55,Female,West,Silver,2021-02-03 10:42:00
CUST05813,40,Female,East,Platinum,2022-06-18 00:55:00
CUST05814,27,Female,East,Gold,2022-06-22 02:53:00
CUST05815,18,Female,North,Bronze,2021-05-19 19:33:00
CUST05816,46,Female,East,Silver,2021-08-13 17:10:00
CUST05817,28,Male,East,Gold,2020-10-21 17:20:00
CUST05818,40,Male,West,Platinum,2020-04-27 03:43:00
CUST05819,23,Female,East,Bronze,2020-05-14 13:33:00
CUST05820,34,Female,West,Silver,2022-12-31 00:39:00
CUST05821,38,Male,South,Gold,2020-12-14 23:59:00
CUST05822,41,Male,West,Bronze,2021-10-21 11:02:00
CUST05823,24,Female,South,Silver,2020-10-21 03:43:00
CUST05824,52,Male,West,Platinum,2021-04-24 00:24:00
CUST05825,30,Female,Central,Gold,2020-01-09 18:03:00
CUST05826,18,Female,South,Bronze,2022-03-05 18:07:00
CUST05827,36,Female,South,Bronze,2021-04-05 20:02:00
CUST05828,38,Male,East,Bronze,2020-06-01 00:41:00
CUST05829,39,Male,South,Platinum,2022-09-03 18:41:00
CUST05830,54,Male,West,Platinum,2022-03-02 09:43:00
CUST05831,35,Male,Central,Gold,2022-03-04 14:58:00
CUST05832,36,Female,Central,Silver,2021-05-02 21:31:00
CUST05833,24,Female,East,Bronze,2021-05-28 11:40:00
CUST05834,47,Male,West,Silver,2022-07-21 15:58:00
CUST05835,40,Male,West,Bronze,2020-11-10 14:34:00
CUST05836,32,Male,North,Silver,2022-01-08 07:09:00
CUST05837,18,Other,South,Silver,2021-08-11 20:46:00
CUST05838,55,Male,East,Silver,2020-12-24 12:16:00
CUST05839,23,Female,Central,Platinum,2020-11-25 11:47:00
CUST05840,30,Female,North,Bronze,2020-02-13 13:51:00
CUST05841,42,Female,West,Gold,2021-09-07 04:02:00
CUST05842,23,Female,South,Silver,2022-07-31 13:45:00
CUST05843,20,Male,Central,Gold,2021-04-10 12:08:00
CUST05844,18,Female,North,Silver,2021-12-24 06:25:00
CUST05845,46,Male,West,Bronze,2022-05-13 13:29:00
CUST05846,31,Female,Central,Bronze,2022-07-16 14:24:00
CUST05847,73,Male,Central,Bronze,2022-08-08 11:21:00
CUST05848,26,Female,West,Bronze,2021-10-30 21:25:00
CUST05849,26,Male,West,Gold,2020-09-30 23:33:00
CUST05850,31,Female,East,Bronze,2021-02-26 07:13:00
CUST05851,40,Male,Central,Silver,2021-01-27 18:12:00
CUST05852,32,Female,West,Bronze,2022-01-15 14:35:00
CUST05853,45,Female,North,Silver,2022-04-17 11:41:00
CUST05854,26,Male,South,Gold,2021-09-21 06:25:00
CUST05855,21,Female,East,Bronze,2020-10-17 15:06:00
CUST05856,18,Female,West,Silver,2022-07-16 09:57:00
CUST05857,18,Male,South,Gold,2022-04-25 01:12:00
CUST05858,31,Female,East,Bronze,2021-03-21 10:35:00
CUST05859,34,Female,Central,Gold,2020-11-17 21:24:00
CUST05860,30,Female,South,Bronze,2022-11-26 13:11:00
CUST05861,52,Male,East,Bronze,2022-06-27 00:44:00
CUST05862,52,Female,West,Silver,2021-02-27 12:36:00
CUST05863,33,Female,West,Bronze,2020-12-19 08:47:00
CUST05864,18,Male,East,Gold,2020-11-16 20:25:00
CUST05865,31,Female,Central,Bronze,2021-02-10 04:26:00
CUST05866,30,Male,East,Bronze,2021-10-11 14:15:00
CUST05867,30,Male,North,Silver,2020-09-25 15:20:00
CUST05868,29,Female,East,Silver,2022-12-23 23:40:00
CUST05869,30,Female,East,Gold,2020-03-14 21:06:00
CUST05870,33,Female,West,Bronze,2020-05-14 02:01:00
CUST05871,30,Male,Central,Gold,2020-01-19 01:21:00
CUST05872,40,Male,East,Platinum,2020-07-04 10:59:00
CUST05873,42,Male,South,Silver,2022-01-01 06:47:00
CUST05874,27,Female,West,Gold,2020-11-05 06:19:00
CUST05875,53,Female,West,Silver,2020-05-16 11:39:00
CUST05876,26,Female,East,Bronze,2021-10-09 18:57:00
CUST05877,18,Male,South,Bronze,2022-07-04 15:21:00
CUST05878,42,Female,East,Bronze,2020-12-25 09:19:00
CUST05879,28,Female,South,Platinum,2020-07-27 17:10:00
CUST05880,41,Female,West,Bronze,2020-11-08 05:26:00
CUST05881,18,Male,South,Silver,2020-08-31 17:58:00
CUST05882,54,Female,East,Bronze,2022-04-20 05:35:00
CUST05883,46,Male,North,Silver,2022-08-20 22:17:00
CUST05884,19,Male,North,Bronze,2021-05-26 03:42:00
CUST05885,20,Male,South,Gold,2020-10-28 14:06:00
CUST05886,58,Male,East,Bronze,2020-03-22 04:56:00
CUST05887,29,Male,Central,Gold,2022-02-20 15:24:00
CUST05888,27,Male,North,Gold,2022-09-04 05:49:00
CUST05889,18,Male,West,Silver,2020-02-11 18:44:00
CUST05890,33,Female,East,Bronze,2022-01-13 14:37:00
CUST05891,35,Male,East,Bronze,2021-01-08 14:57:00
CUST05892,46,Female,North,Gold,2020-02-11 15:42:00
CUST05893,21,Male,Central,Bronze,2021-12-06 10:05:00
CUST05894,19,Female,West,Bronze,2022-01-28 02:11:00
CUST05895,43,Female,Central,Silver,2020-10-04 19:19:00
CUST05896,50,Male,West,Bronze,2022-03-18 04:07:00
CUST05897,19,Female,North,Bronze,2021-02-08 20:20:00
CUST05898,50,Male,East,Silver,2021-08-22 22:50:00
CUST05899,38,Female,West,Bronze,2020-06-20 11:38:00
CUST05900,51,Female,East,Bronze,2022-10-11 00:39:00
CUST05901,37,Male,South,Silver,2022-05-06 05:23:00
CUST05902,18,Male,South,Bronze,2021-06-02 06:32:00
CUST05903,36,Male,North,Gold,2021-07-28 16:57:00
CUST05904,50,Male,North,Bronze,2020-02-19 15:20:00
CUST05905,27,Female,North,Silver,2020-12-08 01:41:00
CUST05906,33,Male,South,Silver,2021-05-05 22:19:00
CUST05907,35,Male,West,Silver,2021-06-23 14:27:00
CUST05908,18,Male,Central,Bronze,2021-11-23 01:17:00
CUST05909,58,Male,North,Bronze,2022-07-28 21:05:00
CUST05910,27,Male,Central,Gold,2021-11-13 17:02:00
CUST05911,44,Female,Central,Bronze,2020-09-25 19:00:00
CUST05912,36,Male,South,Silver,2020-02-10 09:24:00
CUST05913,53,Female,West,Platinum,2021-02-13 15:24:00
CUST05914,42,Male,South,Silver,2022-03-07 01:44:00
CUST05915,35,Male,North,Bronze,2021-07-08 22:24:00
CUST05916,27,Female,South,Bronze,2021-11-19 11:51:00
CUST05917,47,Male,South,Platinum,2022-11-16 13:26:00
CUST05918,18,Male,South,Silver,2021-12-02 04:22:00
CUST05919,45,Female,North,Silver,2021-06-20 17:12:00
CUST05920,24,Female,North,Silver,2022-09-29 09:17:00
CUST05921,53,Male,South,Gold,2020-06-20 14:58:00
CUST05922,39,Female,South,Gold,2020-06-23 21:58:00
CUST05923,45,Female,Central,Bronze,2021-10-15 16:57:00
CUST05924,38,Male,West,Silver,2020-08-21 00:51:00
CUST05925,18,Male,Central,Silver,2020-09-21 03:15:00
CUST05926,27,Male,West,Bronze,2020-06-02 05:23:00
CUST05927,46,Male,West,Gold,2020-05-14 04:36:00
CUST05928,39,Female,South,Bronze,2021-05-01 02:55:00
CUST05929,52,Female,Central,Silver,2020-06-04 00:46:00
CUST05930,42,Female,West,Bronze,2020-01-29 23:51:00
CUST05931,26,Male,West,Bronze,2021-11-30 19:04:00
CUST05932,28,Male,North,Silver,2020-11-16 18:40:00
CUST05933,39,Female,West,Platinum,2022-08-02 20:55:00
CUST05934,18,Male,South,Silver,2021-11-09 21:06:00
CUST05935,58,Female,East,Bronze,2020-09-07 01:45:00
CUST05936,43,Female,North,Silver,2020-10-12 06:58:00
CUST05937,52,Female,East,Bronze,2020-06-16 05:05:00
CUST05938,19,Male,South,Bronze,2020-07-07 00:27:00
CUST05939,52,Male,East,Bronze,2021-04-23 06:03:00
CUST05940,64,Female,West,Bronze,2020-06-12 12:20:00
CUST05941,22,Female,East,Silver,2022-12-21 06:30:00
CUST05942,47,Female,Central,Silver,2021-02-09 22:31:00
CUST05943,38,Male,South,Bronze,2021-01-17 15:18:00
CUST05944,19,Female,Central,Gold,2020-05-06 14:11:00
CUST05945,43,Female,East,Bronze,2022-11-06 00:05:00
CUST05946,48,Male,Central,Platinum,2020-12-27 06:16:00
CUST05947,30,Female,North,Silver,2020-10-22 17:36:00
CUST05948,51,Female,East,Bronze,2021-01-23 22:07:00
CUST05949,18,Male,Central,Platinum,2020-06-05 06:11:00
CUST05950,20,Male,West,Bronze,2021-10-21 07:10:00
CUST05951,39,Female,East,Silver,2022-03-20 20:53:00
CUST05952,38,Male,North,Bronze,2021-08-31 19:26:00
CUST05953,29,Female,West,Gold,2022-11-04 20:18:00
CUST05954,47,Male,East,Silver,2021-03-23 13:16:00
CUST05955,44,Male,West,Bronze,2021-12-08 23:15:00
CUST05956,48,Other,East,Bronze,2022-12-23 00:41:00
CUST05957,36,Female,East,Gold,2021-05-31 09:48:00
CUST05958,45,Male,South,Bronze,2020-11-27 02:03:00
CUST05959,32,Female,Central,Bronze,2020-05-09 15:22:00
CUST05960,62,Male,East,Silver,2020-05-04 19:48:00
CUST05961,28,Male,North,Gold,2022-05-31 02:43:00
CUST05962,63,Male,Central,Bronze,2022-07-03 00:47:00
CUST05963,38,Male,South,Bronze,2020-06-30 10:37:00
CUST05964,21,Female,Central,Gold,2022-01-11 22:43:00
CUST05965,54,Female,Central,Bronze,2020-05-15 18:16:00
CUST05966,39,Other,East,Silver,2021-10-16 14:22:00
CUST05967,48,Female,North,Platinum,2022-09-11 11:31:00
CUST05968,52,Male,East,Gold,2021-09-07 15:20:00
CUST05969,42,Female,North,Bronze,2021-01-25 07:37:00
CUST05970,30,Other,North,Bronze,2020-12-16 01:44:00
CUST05971,49,Female,West,Bronze,2021-12-24 13:29:00
CUST05972,38,Female,East,Platinum,2022-08-04 10:59:00
CUST05973,46,Female,South,Platinum,2022-04-06 14:55:00
CUST05974,18,Male,Central,Bronze,2022-08-10 14:09:00
CUST05975,43,Female,West,Silver,2020-10-18 23:48:00
CUST05976,30,Female,South,Gold,2022-03-01 13:01:00
CUST05977,57,Female,East,Bronze,2020-10-13 10:24:00
CUST05978,45,Male,North,Bronze,2020-11-02 12:23:00
CUST05979,40,Female,East,Bronze,2020-01-30 13:50:00
CUST05980,43,Female,East,Silver,2020-12-20 04:37:00
CUST05981,26,Male,West,Gold,2021-01-12 06:06:00
CUST05982,57,Female,South,Platinum,2020-02-04 12:30:00
CUST05983,61,Male,West,Bronze,2020-11-03 08:21:00
CUST05984,42,Male,South,Bronze,2021-02-10 00:31:00
CUST05985,57,Male,West,Silver,2022-03-15 05:19:00
CUST05986,31,Female,Central,Gold,2021-07-23 07:12:00
CUST05987,28,Male,North,Silver,2022-09-24 19:46:00
CUST05988,38,Female,North,Silver,2022-10-20 13:27:00
CUST05989,43,Male,North,Silver,2020-11-24 15:42:00
CUST05990,33,Male,Central,Bronze,2020-05-03 11:06:00
CUST05991,44,Male,Central,Silver,2020-05-18 10:45:00
CUST05992,41,Male,North,Platinum,2022-09-04 19:18:00
CUST05993,26,Female,North,Bronze,2020-10-17 07:33:00
CUST05994,44,Female,South,Silver,2022-10-10 06:26:00
CUST05995,48,Male,South,Bronze,2022-10-02 00:19:00
CUST05996,40,Male,East,Silver,2020-11-21 10:40:00
CUST05997,51,Female,West,Silver,2021-09-29 21:39:00
CUST05998,23,Male,South,Silver,2022-05-29 19:07:00
CUST05999,43,Female,South,Gold,2020-09-23 16:18:00
CUST06000,23,Female,South,Bronze,2021-11-30 23:23:00
CUST06001,24,Male,South,Silver,2020-09-20 11:36:00
CUST06002,30,Male,Central,Bronze,2022-08-28 02:01:00
CUST06003,26,Female,East,Gold,2022-07-05 11:26:00
CUST06004,31,Male,South,Bronze,2021-05-20 06:20:00
CUST06005,35,Male,West,Gold,2021-04-24 10:40:00
CUST06006,48,Male,South,Bronze,2022-09-03 08:35:00
CUST06007,34,Female,Central,Bronze,2021-11-29 18:50:00
CUST06008,18,Female,North,Bronze,2021-11-10 22:12:00
CUST06009,51,Male,North,Platinum,2020-09-18 10:50:00
CUST06010,27,Female,East,Bronze,2021-04-14 22:37:00
CUST06011,37,Male,North,Bronze,2021-05-01 07:31:00
CUST06012,43,Female,South,Bronze,2022-08-21 00:20:00
CUST06013,40,Male,Central,Bronze,2022-11-13 03:24:00
CUST06014,51,Female,East,Bronze,2020-10-31 19:20:00
CUST06015,43,Other,South,Silver,2020-06-16 16:31:00
CUST06016,27,Male,North,Bronze,2022-08-06 19:57:00
CUST06017,64,Male,West,Silver,2021-06-29 02:28:00
CUST06018,40,Male,South,Bronze,2022-03-09 06:50:00
CUST06019,36,Male,West,Silver,2021-07-20 22:09:00
CUST06020,49,Male,West,Silver,2022-01-16 01:30:00
CUST06021,40,Female,East,Bronze,2021-05-21 07:40:00
CUST06022,42,Female,Central,Bronze,2020-01-08 10:22:00
CUST06023,67,Male,North,Bronze,2022-09-16 17:09:00
CUST06024,34,Female,North,Bronze,2021-07-13 10:31:00
CUST06025,34,Female,South,Silver,2021-10-06 19:56:00
CUST06026,39,Female,North,Silver,2021-02-14 20:12:00
CUST06027,50,Male,East,Silver,2020-09-04 09:46:00
CUST06028,19,Male,North,Bronze,2020-05-05 23:56:00
CUST06029,18,Female,South,Bronze,2021-02-04 16:51:00
CUST06030,30,Male,North,Bronze,2022-10-30 09:15:00
CUST06031,18,Female,Central,Silver,2022-02-10 13:44:00
CUST06032,32,Female,West,Silver,2020-01-24 09:16:00
CUST06033,44,Male,West,Bronze,2021-02-23 04:18:00
CUST06034,27,Male,West,Gold,2020-02-22 00:41:00
CUST06035,20,Female,Central,Bronze,2022-05-14 02:23:00
CUST06036,38,Female,East,Platinum,2022-08-11 04:28:00
CUST06037,48,Female,South,Bronze,2022-02-22 17:10:00
CUST06038,18,Male,Central,Gold,2022-06-29 10:06:00
CUST06039,47,Female,South,Bronze,2021-07-15 14:17:00
CUST06040,47,Female,East,Gold,2021-02-10 22:38:00
CUST06041,49,Female,Central,Bronze,2022-07-18 09:10:00
CUST06042,52,Male,North,Bronze,2020-09-21 10:01:00
CUST06043,64,Male,East,Bronze,2020-09-11 01:55:00
CUST06044,33,Male,West,Platinum,2021-10-31 17:30:00
CUST06045,39,Female,Central,Platinum,2022-01-26 04:20:00
CUST06046,33,Female,East,Bronze,2022-02-08 17:01:00
CUST06047,38,Other,East,Silver,2022-06-09 20:20:00
CUST06048,56,Female,Central,Silver,2022-03-22 05:20:00
CUST06049,21,Male,West,Bronze,2020-03-12 20:18:00
CUST06050,27,Male,West,Bronze,2021-10-26 18:48:00
CUST06051,54,Male,East,Platinum,2020-03-22 16:03:00
CUST06052,50,Male,South,Silver,2020-09-28 15:04:00
CUST06053,33,Female,East,Bronze,2020-05-20 04:09:00
CUST06054,48,Female,Central,Bronze,2020-07-29 16:10:00
CUST06055,42,Male,Central,Bronze,2021-04-27 02:48:00
CUST06056,56,Female,Central,Silver,2022-01-08 11:21:00
CUST06057,38,Female,West,Bronze,2020-06-16 13:21:00
CUST06058,50,Male,North,Silver,2020-05-23 15:25:00
CUST06059,69,Male,Central,Bronze,2020-05-08 16:26:00
CUST06060,45,Male,Central,Bronze,2022-03-22 22:09:00
CUST06061,38,Male,South,Bronze,2020-07-03 06:28:00
CUST06062,46,Female,South,Gold,2020-11-22 03:48:00
CUST06063,33,Male,East,Bronze,2021-06-19 07:15:00
CUST06064,66,Male,East,Gold,2020-04-26 20:43:00
CUST06065,40,Other,East,Bronze,2020-02-20 01:41:00
CUST06066,34,Female,Central,Silver,2021-04-07 15:02:00
CUST06067,27,Female,South,Bronze,2020-03-28 07:48:00
CUST06068,51,Female,East,Silver,2021-04-22 04:55:00
CUST06069,48,Male,South,Gold,2020-10-09 16:20:00
CUST06070,32,Male,Central,Bronze,2021-10-24 12:48:00
CUST06071,44,Female,Central,Bronze,2022-03-22 00:32:00
CUST06072,19,Male,East,Silver,2021-08-17 15:01:00
CUST06073,40,Female,Central,Bronze,2022-04-30 17:04:00
CUST06074,43,Male,Central,Silver,2020-03-24 06:37:00
CUST06075,58,Male,South,Bronze,2020-03-15 06:14:00
CUST06076,28,Female,North,Silver,2022-10-04 00:22:00
CUST06077,22,Male,West,Silver,2020-06-15 18:56:00
CUST06078,27,Female,East,Bronze,2022-01-24 16:57:00
CUST06079,21,Female,North,Silver,2020-12-03 12:13:00
CUST06080,54,Female,East,Silver,2020-11-08 17:00:00
CUST06081,56,Female,North,Bronze,2021-07-31 08:35:00
CUST06082,41,Male,Central,Bronze,2022-02-06 16:24:00
CUST06083,52,Female,East,Silver,2020-11-24 06:48:00
CUST06084,39,Female,North,Bronze,2021-06-09 10:12:00
CUST06085,36,Female,West,Platinum,2021-11-01 08:25:00
CUST06086,34,Female,Central,Silver,2020-09-02 20:18:00
CUST06087,34,Female,East,Bronze,2022-07-14 00:28:00
CUST06088,19,Male,East,Gold,2022-11-15 12:13:00
CUST06089,41,Female,North,Bronze,2021-01-14 03:02:00
CUST06090,37,Male,East,Silver,2022-03-05 03:47:00
CUST06091,46,Male,Central,Bronze,2021-02-26 06:48:00
CUST06092,39,Female,South,Gold,2021-09-04 22:43:00
CUST06093,36,Male,North,Gold,2021-03-15 18:52:00
CUST06094,27,Male,West,Silver,2021-09-14 11:29:00
CUST06095,38,Male,East,Bronze,2020-04-22 20:40:00
CUST06096,46,Female,Central,Bronze,2021-04-16 18:56:00
CUST06097,24,Male,East,Bronze,2021-06-01 06:32:00
CUST06098,39,Female,West,Bronze,2020-02-19 09:00:00
CUST06099,40,Male,Central,Bronze,2021-03-20 05:55:00
CUST06100,29,Female,West,Silver,2021-11-15 06:31:00
CUST06101,30,Male,Central,Gold,2022-03-07 23:20:00
CUST06102,40,Female,South,Bronze,2022-07-27 12:38:00
CUST06103,24,Male,Central,Bronze,2020-12-05 15:30:00
CUST06104,42,Female,West,Gold,2021-08-08 21:54:00
CUST06105,27,Female,North,Gold,2021-05-24 02:39:00
CUST06106,50,Female,South,Silver,2020-08-08 00:54:00
CUST06107,66,Female,East,Bronze,2020-03-05 19:03:00
CUST06108,27,Male,South,Silver,2020-01-24 08:59:00
CUST06109,44,Female,South,Gold,2020-01-02 09:28:00
CUST06110,29,Female,East,Bronze,2022-02-21 23:36:00
CUST06111,50,Female,Central,Silver,2020-11-23 03:03:00
CUST06112,22,Female,South,Silver,2022-01-24 06:41:00
CUST06113,43,Female,South,Bronze,2021-01-26 13:47:00
CUST06114,27,Other,North,Gold,2022-02-03 02:17:00
CUST06115,35,Male,North,Silver,2022-05-06 20:01:00
CUST06116,25,Female,West,Silver,2021-09-02 01:57:00
CUST06117,47,Female,East,Silver,2020-09-03 09:09:00
CUST06118,27,Female,Central,Bronze,2021-06-23 14:59:00
CUST06119,44,Male,Central,Silver,2021-02-24 03:58:00
CUST06120,33,Female,West,Gold,2020-03-04 15:11:00
CUST06121,36,Female,Central,Platinum,2020-01-31 03:05:00
CUST06122,39,Male,Central,Bronze,2021-04-26 14:55:00
CUST06123,28,Female,North,Bronze,2021-07-14 08:01:00
CUST06124,40,Male,Central,Platinum,2022-09-10 02:46:00
CUST06125,56,Other,Central,Silver,2020-11-10 06:04:00
CUST06126,28,Female,West,Platinum,2022-03-26 21:24:00
CUST06127,52,Male,West,Bronze,2020-03-03 01:31:00
CUST06128,55,Male,South,Bronze,2022-06-05 14:26:00
CUST06129,28,Female,Central,Bronze,2020-12-25 00:36:00
CUST06130,20,Male,Central,Gold,2020-04-01 21:04:00
CUST06131,41,Female,Central,Gold,2021-07-30 22:18:00
CUST06132,31,Female,North,Silver,2022-09-09 06:51:00
CUST06133,60,Female,Central,Bronze,2021-07-02 00:42:00
CUST06134,38,Male,North,Bronze,2021-07-11 06:15:00
CUST06135,28,Other,South,Silver,2022-07-07 00:41:00
CUST06136,24,Female,East,Silver,2020-04-01 18:53:00
CUST06137,51,Male,Central,Silver,2022-06-11 17:44:00
CUST06138,31,Male,West,Bronze,2022-09-28 07:45:00
CUST06139,38,Male,West,Silver,2020-04-07 09:23:00
CUST06140,49,Female,Central,Bronze,2020-07-01 19:23:00
CUST06141,32,Male,North,Silver,2022-07-24 15:34:00
CUST06142,37,Male,West,Silver,2020-12-02 11:42:00
CUST06143,37,Female,West,Platinum,2022-01-31 23:35:00
CUST06144,46,Female,South,Silver,2020-10-26 10:47:00
CUST06145,45,Female,South,Bronze,2021-12-12 13:11:00
CUST06146,35,Female,South,Bronze,2022-04-03 11:29:00
CUST06147,38,Male,West,Platinum,2021-12-13 09:09:00
CUST06148,33,Female,West,Bronze,2022-10-10 21:34:00
CUST06149,20,Male,Central,Bronze,2022-04-16 11:27:00
CUST06150,41,Female,Central,Platinum,2020-06-27 19:16:00
CUST06151,60,Female,North,Silver,2020-10-09 10:59:00
CUST06152,27,Male,West,Silver,2022-01-05 20:29:00
CUST06153,28,Other,Central,Bronze,2022-07-13 17:55:00
CUST06154,27,Female,Central,Gold,2020-12-03 01:21:00
CUST06155,46,Male,South,Bronze,2022-11-04 20:09:00
CUST06156,43,Female,South,Bronze,2021-12-01 17:40:00
CUST06157,36,Female,South,Bronze,2020-11-23 18:08:00
CUST06158,26,Female,East,Bronze,2021-02-26 22:25:00
CUST06159,39,Female,Central,Platinum,2020-06-17 13:56:00
CUST06160,19,Female,South,Silver,2020-08-18 16:34:00
CUST06161,39,Male,South,Silver,2020-03-27 16:06:00
CUST06162,48,Male,West,Platinum,2020-01-10 08:59:00
CUST06163,22,Male,South,Bronze,2020-12-04 23:14:00
CUST06164,19,Male,West,Bronze,2021-11-17 15:07:00
CUST06165,56,Female,North,Silver,2021-10-29 23:53:00
CUST06166,30,Male,South,Silver,2022-02-04 17:59:00
CUST06167,51,Male,West,Silver,2022-03-20 16:42:00
CUST06168,36,Male,South,Bronze,2022-03-16 07:36:00
CUST06169,36,Female,North,Silver,2021-12-21 23:26:00
CUST06170,43,Female,South,Bronze,2020-08-06 07:40:00
CUST06171,27,Male,West,Bronze,2022-07-19 04:53:00
CUST06172,39,Female,North,Bronze,2021-01-21 22:00:00
CUST06173,33,Male,North,Bronze,2022-10-31 03:31:00
CUST06174,22,Female,North,Bronze,2020-10-23 02:44:00
CUST06175,42,Male,East,Bronze,2021-09-20 07:48:00
CUST06176,34,Female,West,Platinum,2022-04-12 09:52:00
CUST06177,36,Female,East,Platinum,2021-03-05 17:40:00
CUST06178,23,Female,North,Silver,2020-07-17 06:01:00
CUST06179,57,Male,East,Platinum,2020-02-04 00:18:00
CUST06180,48,Female,South,Platinum,2020-09-05 06:11:00
CUST06181,49,Female,East,Bronze,2020-05-27 02:16:00
CUST06182,34,Female,Central,Silver,2022-07-16 03:27:00
